course_id,title_original,title,organization,rating,review_count,difficulty,course_type,duration_readable,duration,skills_formatted,skills,url,is_free
s12n~OrcfS-FfR6-zKBM_ibeWrQ,Epic Games Game Design,epic game game design,Epic Games,4.25493670886076,395,Beginner,Professional Certificate,3-6 months,THREE_TO_SIX_MONTHS,"Unreal, Engine, Game, Design, Video, Game, Development, Animation, Game, Design, Ideation, Modeling, Visualization, Computer, Graphic, Software, Documentation, Software, Design, Document, User, Experience, Design, Computer, Graphic, Usability, User, Interface, UI, User, Experience, User, Interface, UI, Design, Interactive, Design, Virtual, Environment, Version, Control, Conceptual, Design, Prototyping",unreal engine game design video game development animation game design ideation modeling visualization computer graphic software documentation software design document user experience design computer graphic usability user interface ui user experience user interface ui design interactive design virtual environment version control conceptual design prototyping,/professional-certificates/epic-games-game-design-professional-certificate,False
course~hD8t4jWeEeu9vAr5jUgnDQ,"Unsupervised Learning, Recommenders, Reinforcement Learning",unsupervised learning recommenders reinforcement learning,"DeepLearning.AI, Stanford University",4.899897435897436,4875,Beginner,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Unsupervised, Learning, Machine, Learning, Method, Artificial, Intelligence, Machine, Learning, AI/ML, Applied, Machine, Learning, Data, Ethic, Machine, Learning, Machine, Learning, Algorithm, Supervised, Learning, Reinforcement, Learning, Statistical, Machine, Learning, Artificial, Neural, Network, Deep, Learning, Anomaly, Detection, Dimensionality, Reduction, Algorithm, Collaborative, Software",unsupervised learning machine learning method artificial intelligence machine learning aiml applied machine learning data ethic machine learning machine learning algorithm supervised learning reinforcement learning statistical machine learning artificial neural network deep learning anomaly detection dimensionality reduction algorithm collaborative software,/learn/unsupervised-learning-recommenders-reinforcement-learning,False
s12n~aEPB1K-GTKm1Yl7dX_sD5w,AWS Cloud Support Associate,aws cloud support associate,Amazon Web Services,4.76370692331574,6442,Beginner,Professional Certificate,3-6 months,THREE_TO_SIX_MONTHS,"Aws, Identity, Access, Management, Iam, Infrastructure, Code, Iac, Commandline, Interface, Amazon, Cloudwatch, Aws, Cloudformation, Root, Cause, Analysis, Amazon, Dynamodb, Customer, Relationship, Building, Network, Troubleshooting, Amazon, Web, Service, Customer, Relationship, Management, Software, Architecture, Automation, Linux, Command, Cloud, Computing, Technical, Support, Web, Application, Information, Technology, Customer, Service, Software, Development",aws identity access management iam infrastructure code iac commandline interface amazon cloudwatch aws cloudformation root cause analysis amazon dynamodb customer relationship building network troubleshooting amazon web service customer relationship management software architecture automation linux command cloud computing technical support web application information technology customer service software development,/professional-certificates/aws-cloud-support-associate,False
s12n~_LT0uqkwEeW2oAoezfJUNw,Foundations of Management,foundation management,IESE Business School,4.77948282370706,5298,Beginner,Specialization,3-6 months,THREE_TO_SIX_MONTHS,"Financial, Statement, Analysis, Financial Statement, Marketing, Strategy, Strategic, Marketing, Marketing, Accounting, Organizational, Leadership, Brand, Management, Income, Statement, Cash, Flow, Brand, Marketing, Balance, Sheet, People, Management, Operational, Analysis, Team, Management, Working, Capital, Financial, Analysis, Business, Analysis, Leadership, Finance",financial statement analysis financial_statement marketing strategy strategic marketing marketing accounting organizational leadership brand management income statement cash flow brand marketing balance sheet people management operational analysis team management working capital financial analysis business analysis leadership finance,/specializations/foundations-management,False
s12n~A-lvmJpUTTqMac4g_GcN_Q,Microsoft Project Management,microsoft project management,Microsoft,4.681183932346722,473,Beginner,Professional Certificate,3-6 months,THREE_TO_SIX_MONTHS,"Stakeholder, Management, Virtual, Team, Scheduling, Team, Management, Conflict, Management, Project, Schedule, Project, Management, Life, Cycle, Project, Management, Office, Pmo, Project, Coordination, Excel, Formula, Procurement, Kanban, Principle, Performance, Measurement, Strategic, Communication, Leadership, Risk, Management, Communication, Planning, Project, Management, Budgeting",stakeholder management virtual team scheduling team management conflict management project schedule project management life cycle project management office pmo project coordination excel formula procurement kanban principle performance measurement strategic communication leadership risk management communication planning project management budgeting,/professional-certificates/microsoft-project-management,False
s12n~uIFDnGJWEeqyaA4BuXgjIw,AWS Fundamentals,aws fundamental,Amazon Web Services,4.75591049382716,6480,Beginner,Specialization,1-3 months,ONE_TO_THREE_MONTHS,"Aws, Identity, Access, Management, Iam, Amazon, Cloudwatch, Amazon, Dynamodb, Amazon, Web, Service, Serverless, Computing, Cloud, Computing, Amazon, Scalability, Amazon, Elastic, Compute, Cloud, Eventdriven, Programming, Solution, Architecture, Cloud, Computing, Architecture, Data, Migration, Cloud, Storage, Software, Architecture, API, Gateway, Cloud, Management, Cloud, Infrastructure, Cloud, Security, Data, Importexport",aws identity access management iam amazon cloudwatch amazon dynamodb amazon web service serverless computing cloud computing amazon scalability amazon elastic compute cloud eventdriven programming solution architecture cloud computing architecture data migration cloud storage software architecture api gateway cloud management cloud infrastructure cloud security data importexport,/specializations/aws-fundamentals,False
course~ru_BPAp9EeuMRxJm6C8Z2w,Project Execution: Running the Project,project execution running project,Google,4.829983423124741,9652,Beginner,Course,1-3 months,ONE_TO_THREE_MONTHS,"Quality, Management, Project, Management, Life, Cycle, Project, Closure, Project, Management, Continuous, Improvement, Process, Project, Control, Quality, Assessment, Team, Management, Datadriven, Decisionmaking, Project, Documentation, Stakeholder, Communication, Risk, Management, Technical, Communication, Meeting, Facilitation, Strategic, Thinking",quality management project management life cycle project closure project management continuous improvement process project control quality assessment team management datadriven decisionmaking project documentation stakeholder communication risk management technical communication meeting facilitation strategic thinking,/learn/project-execution-google,False
s12n~ID0mJzNxTPe8MVqxEtW5RA,Nursing Assistant Fundamentals,nursing assistant fundamental,MedCerts,4.793413173652695,1002,Beginner,Specialization,1-3 months,ONE_TO_THREE_MONTHS,"Medical, Terminology, Healthcare, Ethic, Conflict, Management, Anatomy, Pathology, Cultural, Responsiveness, Patient, Assistance, Patient, Education, Counseling, Cultural, Diversity, Cultural, Sensitivity, Professionalism, Direct, Patient, Care, Professional, Development, Caregiving, Medical, Record, Toileting, Patient, Education, Support, Health, Information, Management, Medical, Record, Biology, Communication",medical terminology healthcare ethic conflict management anatomy pathology cultural responsiveness patient assistance patient education counseling cultural diversity cultural sensitivity professionalism direct patient care professional development caregiving medical record toileting patient education support health information management medical record biology communication,/specializations/nursing-assistant-fundamentals,False
course~xMqZG1wyEeWd6BJKWlaBIw,Stanford Introduction to Food and Health,stanford introduction food health,Stanford University,4.728532922603003,33761,Beginner,Course,1-3 months,ONE_TO_THREE_MONTHS,"Cooking, Nutrition, Diet, Preventative, Care, Food, Beverage, Public, Health, Disease, Prevention, Behavioral, Health, Clinical, Nutrition, Chronic, Disease, Health, Informatics",cooking nutrition diet preventative care food beverage public health disease prevention behavioral health clinical nutrition chronic disease health informatics,/learn/food-and-health,True
s12n~hEeuK2BnEeupNxIXG6dO5w,Risk Management,risk management,New York Institute of Finance,4.637777777777778,1395,Beginner,Specialization,3-6 months,THREE_TO_SIX_MONTHS,"Credit, Risk, Operational, Risk, Risk, Management, Risk, Management, Framework, Business, Risk, Management, Risk, Modeling, Risk, Mitigation, Financial, Market, Enterprise, Risk, Management, Erm, Risk, Appetite, Risk, Control, Derivative, Governance, Portfolio, Management, Capital, Market, Risk, Analysis, Investment, Management, Financial, Analysis, Market, Data, Key, Performance, Indicator, Kpis",credit risk operational risk risk management risk management framework business risk management risk modeling risk mitigation financial market enterprise risk management erm risk appetite risk control derivative governance portfolio management capital market risk analysis investment management financial analysis market data key performance indicator kpis,/specializations/risk-management,False
course~t_wxQwp9EeutYApDK7IjMQ,Agile Project Management,agile project management,Google,4.825955457794886,14548,Beginner,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Agile, Project, Management, Backlog, Agile, Methodology, User, Story, Sprint, Planning, Agile, Product, Development, Product, Roadmaps, Sprint, Retrospective, Coaching, Team, Management, Organizational, Change, Problem, Solving, Influencing",agile project management backlog agile methodology user story sprint planning agile product development product roadmaps sprint retrospective coaching team management organizational change problem solving influencing,/learn/agile-project-management,False
s12n~ZwOPfLMgEeW1-RKql4-XpQ,Human Resource Management: HR for People Managers,human resource management people manager,University of Minnesota,4.760086007277537,15115,Beginner,Specialization,3-6 months,THREE_TO_SIX_MONTHS,"Performance, Management, Performance, Appraisal, Performance, Review, Compensation, Management, Compensation, Strategy, Compensation, Benefit, Constructive, Feedback, Workforce, Planning, Human, Resource, Strategy, Human, Resource, Employee, Onboarding, Recruitment, Employee, Performance, Management, Recruitment, Strategy, Human, Capital, Compensation, Analysis, Talent, Acquisition, Human, Resource, Management, Planning, People, Management, Job, Analysis",performance management performance appraisal performance review compensation management compensation strategy compensation benefit constructive feedback workforce planning human resource strategy human resource employee onboarding recruitment employee performance management recruitment strategy human capital compensation analysis talent acquisition human resource management planning people management job analysis,/specializations/human-resource-management,False
s12n~M1YxhuZqEeq5FBJd7dZoHQ,Preparing for Google Cloud Certification: Cloud DevOps Engineer,preparing google cloud certification cloud devops engineer,Google Cloud,4.703394964812798,54139,Beginner,Professional Certificate,3-6 months,THREE_TO_SIX_MONTHS,"Site, Reliability, Engineering, Kubernetes, Application, Performance, Management, Google, Cloud, Platform, Cloud, Infrastructure, System, Monitoring, Prompt, Engineering, Application, Deployment, Identity, Access, Management, Cicd, Containerization, Cloud, Storage, Cloud, Security, Cloud, Service, Cloud, Management, Service, Level, Agreement, Virtual, Machine, Safety, Culture, Event, Monitoring, Culture, Transformation",site reliability engineering kubernetes application performance management google cloud platform cloud infrastructure system monitoring prompt engineering application deployment identity access management cicd containerization cloud storage cloud security cloud service cloud management service level agreement virtual machine safety culture event monitoring culture transformation,/professional-certificates/sre-devops-engineer-google-cloud,False
